24.5,0.00092865,-0.00001282,0.0000111,-0.00001379,0.00000614,0.00000324,-0.00000595,-0.00000464,0.00000486,0.00000885
24.50061035,0.00092865,-0.00001282,0.0000111,-0.00001379,0.00000614,0.00000324,-0.00000595,-0.00000464,0.00000486,0.00000885
24.5012207,0.00092865,-0.00001282,0.0000111,-0.00001379,0.00000614,0.00000324,-0.00000595,-0.00000464,0.00000486,0.00000885
24.50183105,0.00092862,-0.00001282,0.0000111,-0.00001379,0.00000614,0.00000322,-0.00000594,-0.00000463,0.00000486,0.00000885
24.50244141,0.00092855,-0.00001282,0.00001111,-0.00001379,0.00000615,0.00000319,-0.00000592,-0.00000462,0.00000486,0.00000885
24.50305176,0.00092837,-0.0000128,0.00001112,-0.00001379,0.00000615,0.00000311,-0.00000588,-0.00000461,0.00000489,0.00000884
24.50366211,0.00092801,-0.00001276,0.00001113,-0.00001379,0.00000616,0.00000297,-0.00000582,-0.00000457,0.000005,0.00000881
24.50427246,0.00092737,-0.00001268,0.00001113,-0.0000138,0.00000617,0.00000277,-0.00000576,-0.00000448,0.00000522,0.00000875
24.50488281,0.00092631,-0.00001254,0.00001111,-0.00001382,0.00000619,0.0000025,-0.00000572,-0.00000433,0.00000559,0.00000868
24.50549316,0.00092469,-0.0000123,0.00001104,-0.00001387,0.00000621,0.00000218,-0.00000572,-0.00000406,0.00000616,0.00000861
24.50610352,0.00092235,-0.00001191,0.0000109,-0.00001399,0.00000624,0.00000187,-0.0000058,-0.00000362,0.00000695,0.00000853
24.50671387,0.00091913,-0.00001129,0.00001068,-0.00001422,0.00000627,0.00000161,-0.00000598,-0.00000295,0.00000798,0.00000843
24.50732422,0.00091488,-0.00001038,0.00001038,-0.0000146,0.00000634,0.00000146,-0.0000063,-0.00000199,0.00000925,0.0000083
24.50793457,0.00090946,-0.00000912,0.00001001,-0.00001521,0.00000647,0.00000145,-0.00000677,-0.00000066,0.00001074,0.00000806
24.50854492,0.00090276,-0.00000748,0.0000096,-0.0000161,0.00000672,0.0000016,-0.00000738,0.00000111,0.00001242,0.00000764
24.50915527,0.00089469,-0.00000548,0.00000917,-0.00001732,0.00000714,0.00000184,-0.00000814,0.00000343,0.00001424,0.00000698
24.50976562,0.00088516,-0.00000319,0.00000879,-0.00001892,0.00000776,0.00000205,-0.00000905,0.00000639,0.00001618,0.00000599
24.51037598,0.00087416,-0.00000069,0.00000854,-0.00002092,0.00000862,0.00000203,-0.00001009,0.00001007,0.0000182,0.00000464
24.51098633,0.00086166,0.00000195,0.00000852,-0.00002329,0.00000975,0.0000016,-0.00001126,0.00001453,0.00002031,0.00000287
24.51159668,0.00084769,0.00000464,0.00000886,-0.00002599,0.00001116,0.00000058,-0.00001251,0.00001978,0.00002252,0.0000007
24.51220703,0.00083229,0.00000732,0.0000097,-0.00002895,0.00001282,-0.0000012,-0.00001377,0.00002573,0.00002485,-0.00000188
24.51281738,0.00081552,0.00000994,0.0000112,-0.00003208,0.00001468,-0.00000385,-0.00001494,0.00003224,0.00002726,-0.0000048
24.51342773,0.00079747,0.0000125,0.00001348,-0.00003528,0.00001663,-0.00000747,-0.00001589,0.00003911,0.00002972,-0.00000798
24.51403809,0.00077825,0.00001494,0.00001666,-0.00003844,0.00001861,-0.00001213,-0.00001649,0.00004614,0.00003213,-0.00001132
24.51464844,0.00075806,0.00001725,0.00002079,-0.00004143,0.00002058,-0.00001784,-0.00001654,0.0000531,0.00003438,-0.0000147
24.51525879,0.00073713,0.00001935,0.00002585,-0.00004415,0.00002255,-0.00002458,-0.00001588,0.00005979,0.00003638,-0.00001803
24.51586914,0.00071577,0.00002117,0.00003177,-0.00004648,0.00002459,-0.00003224,-0.00001429,0.00006595,0.00003808,-0.00002123
24.51647949,0.00069432,0.00002265,0.00003836,-0.00004829,0.00002681,-0.00004066,-0.0000116,0.00007133,0.00003948,-0.00002422
24.51708984,0.00067312,0.0000237,0.00004541,-0.00004951,0.00002941,-0.00004954,-0.00000766,0.00007563,0.00004064,-0.00002698
24.5177002,0.0006526,0.00002425,0.00005267,-0.00005008,0.00003258,-0.00005853,-0.00000239,0.00007855,0.00004169,-0.00002945
24.51831055,0.00063317,0.00002419,0.00005992,-0.00005001,0.00003651,-0.0000672,0.0000042,0.0000798,0.00004277,-0.00003166
24.5189209,0.00061527,0.00002341,0.00006693,-0.00004934,0.00004132,-0.00007515,0.00001199,0.0000791,0.00004403,-0.00003369
24.51953125,0.00059929,0.00002181,0.00007345,-0.00004819,0.00004702,-0.00008202,0.00002077,0.00007622,0.00004562,-0.00003567
24.5201416,0.00058556,0.00001929,0.00007924,-0.00004673,0.0000535,-0.00008749,0.00003021,0.00007104,0.00004763,-0.00003775
24.52075195,0.00057433,0.0000158,0.00008405,-0.00004518,0.00006055,-0.00009131,0.0000399,0.00006351,0.0000501,-0.00004002
24.5213623,0.00056577,0.00001137,0.00008762,-0.00004373,0.00006785,-0.00009333,0.00004933,0.00005373,0.00005305,-0.00004248
24.52197266,0.00055996,0.00000606,0.00008976,-0.00004257,0.00007507,-0.00009349,0.00005796,0.0000419,0.00005647,-0.00004509
24.52258301,0.00055687,0.00000001,0.00009033,-0.00004184,0.00008186,-0.00009183,0.00006524,0.00002829,0.00006038,-0.00004778
24.52319336,0.00055637,-0.00000659,0.00008925,-0.0000416,0.00008796,-0.00008847,0.0000707,0.00001324,0.00006483,-0.00005044
24.52380371,0.00055821,-0.00001357,0.00008652,-0.00004186,0.00009315,-0.00008357,0.00007394,-0.00000285,0.00006981,-0.00005295
24.52441406,0.00056203,-0.00002073,0.0000822,-0.00004257,0.00009725,-0.00007731,0.00007469,-0.00001955,0.0000753,-0.00005517
24.52502441,0.00056739,-0.00002791,0.00007641,-0.0000436,0.00010015,-0.00006992,0.00007286,-0.00003641,0.00008125,-0.00005694
24.52563477,0.00057385,-0.00003498,0.00006933,-0.00004475,0.00010173,-0.00006166,0.00006851,-0.00005302,0.00008755,-0.00005809
24.52624512,0.00058095,-0.00004181,0.00006121,-0.00004579,0.00010191,-0.00005282,0.00006191,-0.00006897,0.00009401,-0.00005844
24.52685547,0.00058823,-0.00004832,0.00005234,-0.00004641,0.00010067,-0.00004371,0.00005351,-0.00008389,0.00010036,-0.0000579
24.52746582,0.00059524,-0.00005439,0.00004308,-0.00004634,0.00009802,-0.00003467,0.00004388,-0.0000974,0.0001062,-0.00005644
