24.5,0.00015802,0.00001194,-0.00000913,-0.00000003,0.00000105,-0.00000808,-0.00000848,-0.00000196,0.0000111,0.00000465
24.50061035,0.00015802,0.00001194,-0.00000913,-0.00000003,0.00000105,-0.00000808,-0.00000848,-0.00000196,0.0000111,0.00000465
24.5012207,0.00015802,0.00001194,-0.00000913,-0.00000003,0.00000105,-0.00000808,-0.00000848,-0.00000196,0.0000111,0.00000465
24.50183105,0.000158,0.00001195,-0.00000913,-0.00000003,0.00000106,-0.00000808,-0.00000847,-0.00000197,0.0000111,0.00000467
24.50244141,0.00015796,0.00001196,-0.00000912,-0.00000002,0.00000107,-0.00000807,-0.00000847,-0.00000199,0.0000111,0.00000473
24.50305176,0.00015785,0.00001199,-0.00000909,0.00000002,0.00000108,-0.00000805,-0.00000846,-0.00000203,0.0000111,0.00000485
24.50366211,0.00015763,0.00001205,-0.00000905,0.0000001,0.00000112,-0.00000802,-0.00000844,-0.00000209,0.00001112,0.00000504
24.50427246,0.00015725,0.00001218,-0.00000898,0.00000028,0.00000118,-0.00000795,-0.00000839,-0.00000215,0.00001117,0.00000533
24.50488281,0.00015665,0.00001238,-0.00000888,0.00000056,0.00000128,-0.00000785,-0.0000083,-0.00000218,0.00001129,0.0000057
24.50549316,0.00015578,0.00001271,-0.00000874,0.00000099,0.00000143,-0.00000771,-0.00000817,-0.00000211,0.00001154,0.00000612
24.50610352,0.00015458,0.0000132,-0.00000855,0.00000159,0.00000166,-0.00000756,-0.00000797,-0.00000189,0.00001195,0.00000655
24.50671387,0.00015303,0.00001389,-0.00000832,0.00000237,0.00000198,-0.00000743,-0.00000768,-0.00000148,0.00001256,0.00000695
24.50732422,0.00015111,0.00001482,-0.00000802,0.00000332,0.00000243,-0.0000074,-0.00000725,-0.00000085,0.00001338,0.00000727
24.50793457,0.00014882,0.00001601,-0.0000077,0.00000442,0.00000302,-0.00000752,-0.00000664,-0.00000001,0.00001441,0.00000748
24.50854492,0.00014618,0.00001749,-0.00000739,0.00000567,0.00000377,-0.00000786,-0.00000577,0.00000103,0.00001559,0.00000752
24.50915527,0.00014321,0.00001924,-0.00000713,0.000007,0.00000467,-0.00000847,-0.00000457,0.00000223,0.00001689,0.00000735
24.50976562,0.00013996,0.00002126,-0.00000696,0.00000836,0.00000572,-0.00000936,-0.00000298,0.00000357,0.00001823,0.00000694
24.51037598,0.00013648,0.00002351,-0.00000693,0.00000969,0.00000686,-0.00001054,-0.00000094,0.00000502,0.00001952,0.00000626
